name,level,group,n,n_eff,K_eff,alpha_cv,s2,v_cv,v_cv_fold,v_cv_delta,v_cv_delta_cl,n_clusters,alpha_shift,v_shift,Z_heur,factor_cv_heur,Z_bs1,a_bs1,factor_cv_bs1,Z_bsmean,a_bsmean,theta_bsmean,factor_cv_bsmean,Z_shift_bs1,a_shift_bs1,factor_shift_bs1,Z_bs1_cl,a_bs1_cl,factor_cv_bs1_cl,Z_zcv,factor_cv_zcv,dev_lag,duan_S,isotonic,has_record,n_estimators_cap
hgb_gamma__single_model__raw__two_stage,dy,8,5691.0,20.0,2.0,0.3908895416300767,0.1961900397769807,0.0116748898135602,0.0980950198884903,0.0116748898135602,0.0116748898135602,5691.0,0.39179753856759,0.011644091260685,0.4,0.7563558166520307,0.98237945110433,0.650897535295697,0.4016224022446478,0.9750610883995356,0.4564646184616464,1.3572650367022758,0.4149898946745374,0.9823956111960817,0.6497870660705667,0.4025045711701464,0.98237945110433,0.650897535295697,0.4016224022446478,0.8,0.5127116333040613,,,,,
hgb_gamma__single_model__raw__two_stage,type,__global__,149083.0,33872.0,3.0,1.2062570823560856,0.007209865081514,0.0004633421719061,0.0024032883605046,0.0004633421719061,0.000635522578879,32631.0,1.20623633652029,0.0004632490138109,1.0,,,,,,,,,,,,,,,,,,,,,
hgb_gamma__single_model__raw__two_stage,type,Annuity,506.0,336.0,3.0,1.6473554607962,0.3317540264805388,0.0432016217389695,0.1105846754935129,0.0432016217389695,0.0600432552302725,107.0,1.6473526301070438,0.0432012403915256,1.0,1.6473554607962,0.6902726260057006,0.0962811149072421,1.4468517538829233,0.0,0.0,1.3117097595079623,1.3117097595079623,0.6902598527506907,0.096274512994596,1.4468415311354603,0.6115907745968616,0.0945443583053028,1.3959166277078563,,,,,,,
hgb_gamma__single_model__raw__two_stage,type,Bodily,15739.0,4738.0,3.0,1.3995042251110137,0.0170925017871219,0.0028825027315981,0.0056975005957073,0.0028825027315981,0.0036810338975126,3444.0,1.399484021282661,0.0028822101171168,1.0,1.3995042251110137,0.9709318518199244,0.0962811149072421,1.38789137709692,0.0,0.0,1.3117097595079623,1.3117097595079623,0.970932781694796,0.096274512994596,1.387872132026597,0.962524620009538,0.0945443583053028,1.384532652467183,,,,,,,
hgb_gamma__single_model__raw__two_stage,type,Lost,175.0,28.0,3.0,1.36771466373299,0.4576946844623701,0.1700218534824487,0.15256489482079,0.1700218534824487,0.1689402691392617,22.0,1.36765175258517,0.1699624282120293,0.56,1.2059202116904744,0.3615472838678629,0.0962811149072421,1.132946237911047,0.0,0.0,1.3117097595079623,1.3117097595079623,0.3616121510345845,0.096274512994596,1.132947341083958,0.3588230524955172,0.0945443583053028,1.1319444980880342,,,,,,,
hgb_gamma__single_model__raw__two_stage,type,Material,113825.0,25034.0,3.0,1.0815678349144129,0.0011845301814856,0.0001178463447616,0.0003948433938285,0.0001178463447616,0.0001138749507768,24549.0,1.0815581682729871,0.0001178184007104,1.0,1.0815678349144129,0.9987775143712015,0.0962811149072421,1.0814681194084577,0.0,0.0,1.3117097595079623,1.3117097595079623,0.9987777201878512,0.096274512994596,1.0814584813703914,0.99879698841971,0.0945443583053028,1.0814697078644315,,,,,,,
hgb_gamma__single_model__raw__two_stage,type,Remaining,190.0,41.0,3.0,1.219830163117578,0.2351967605840675,0.0572652414501099,0.0783989201946891,0.0572652414501099,0.0433090517489115,47.0,1.2198118094375856,0.0572557209396873,0.82,1.180260733756414,0.6270491673743451,0.0962811149072421,1.1378443207466438,0.0,0.0,1.3117097595079623,1.3117097595079623,0.6270720139448565,0.096274512994596,1.1378378340328898,0.6858325685822412,0.0945443583053028,1.1507666854227816,,,,,,,
hgb_gamma__single_model__raw__two_stage,type,Technical,18648.0,3695.0,3.0,1.2977249983059254,0.0326644844194092,0.0063298241623258,0.0108881614731364,0.0063298241623258,0.0141519445551146,4462.0,1.2976643202631766,0.0063272400549828,1.0,1.2977249983059254,0.9383123844326734,0.0962811149072421,1.2793590530656465,0.0,0.0,1.3117097595079623,1.3117097595079623,0.938332047290406,0.096274512994596,1.2793079710378534,0.8698028894939706,0.0945443583053028,1.2589620638010814,,,,,,,
hgb_gamma__single_model__raw__two_stage,arms,all,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,100.0
hgb_poisson__per_dy__raw__include_zeros,dy,2,28988.0,16192.0,3.0,1.0010588537890073,0.0089444029517909,0.0004175051430221,0.0029814676505969,0.0004175051430221,0.0004175051430221,28988.0,1.001058816389655,0.0004174756503499,1.0,1.0010588537890073,0.9975154824398592,0.1676252367237198,1.0010562230481748,0.997878396493234,0.1963700386608342,1.0445062245014376,1.0011510318830703,0.9974896969943025,0.1658874084223665,1.0010561584396895,0.9975154824398592,0.1676252367237198,1.0010562230481748,0.0,1.0,,,,,
hgb_poisson__per_dy__raw__include_zeros,dy,3,25377.0,4799.0,3.0,1.0598154690906585,0.0036934045819748,0.0016635426195344,0.0012311348606582,0.0016635426195344,0.0016635426195344,25377.0,1.0598100977714429,0.0016632422828651,1.0,1.0598154690906585,0.9901733438802732,0.1676252367237198,1.0592276830452645,0.991599694310536,0.1963700386608342,1.0445062245014376,1.0596868667562342,0.9900731971146371,0.1658874084223665,1.0592163747203114,0.9901733438802732,0.1676252367237198,1.0592276830452645,0.0,1.0,,,,,
hgb_poisson__per_dy__raw__include_zeros,dy,4,21277.0,1929.0,3.0,1.02724709725522,0.0179452996205425,0.0044790293097235,0.0059817665401808,0.0044790293097235,0.0044790293097235,21277.0,1.0272428597223286,0.0044776364657393,1.0,1.02724709725522,0.9739749082753524,0.1676252367237198,1.0265379890499229,0.9776995265400976,0.1963700386608342,1.0445062245014376,1.0276319839643155,0.9737173991960604,0.1658874084223665,1.0265268465154889,0.9739749082753524,0.1676252367237198,1.0265379890499229,0.0,1.0,,,,,
hgb_poisson__per_dy__raw__include_zeros,dy,5,17162.0,753.0,3.0,1.143642484605277,1.2287644418414674,0.0574047972119721,0.4095881472804891,0.0574047972119721,0.0574047972119721,17162.0,1.143602340148422,0.0573723170533242,0.8140540540540541,1.116932746927323,0.7449016195394743,0.1676252367237198,1.106999519417145,0.773796337944461,0.1963700386608342,1.0445062245014376,1.121217499527298,0.7430243321714954,0.1658874084223665,1.106700032887045,0.7449016195394743,0.1676252367237198,1.106999519417145,0.0,1.0,,,,,
hgb_poisson__per_dy__raw__include_zeros,dy,6,12899.0,236.0,3.0,0.3495909580001515,1.660057485256904,0.0237137984928828,0.5533524950856347,0.0237137984928828,0.0237137984928828,12899.0,0.349658147819625,0.0237122719297593,0.6035805626598465,0.6074257444706797,0.8760639800130801,0.1676252367237198,0.4302000660291182,0.8922510675951183,0.1963700386608342,1.0445062245014376,0.4244673360775189,0.874935063784281,0.1658874084223665,0.4309931100809762,0.8760639800130801,0.1676252367237198,0.4302000660291182,0.0,1.0,,,,,
hgb_poisson__per_dy__raw__include_zeros,dy,7,9190.0,82.0,3.0,1.5091438244292106,0.5784001424720064,0.2281835597155572,0.1928000474906688,0.2281835597155572,0.2281835597155572,9190.0,1.508826661584564,0.2278931228715924,1.0,1.5091438244292106,0.4235005341763192,0.1676252367237198,1.2156226816183449,0.462532974427273,0.1963700386608342,1.0445062245014376,1.25941643562678,0.4212686896359811,0.1658874084223665,1.21435274097758,0.4235005341763191,0.1676252367237198,1.2156226816183446,0.0,1.0,,,,,
hgb_poisson__per_dy__raw__include_zeros,dy,8,5691.0,20.0,3.0,2.05749049850729,1.5303271581679403,0.3362611999503241,0.5101090527226467,0.3362611999503241,0.3362611999503241,5691.0,2.0492453769636847,0.330959206495692,0.4,1.422996199402916,0.3326647127677181,0.1676252367237198,1.3517897729405186,0.3686791619148572,0.1963700386608342,1.0445062245014376,1.4179724176748454,0.333880524575427,0.1658874084223665,1.3503225968689767,0.3326647127677181,0.1676252367237198,1.3517897729405186,0.0,1.0,,,,,
hgb_poisson__per_dy__raw__include_zeros,type,__global__,28988.0,16192.0,3.0,1.0010588537890073,0.0089444029517909,0.0004175051430221,0.0029814676505969,0.0004175051430221,0.0004175051430221,28988.0,1.001058816389655,0.0004174756503499,1.0,,,,,,,,,,,,,,,,,2.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Annuity,92.0,51.0,3.0,10.145464143662432,29.663719387978276,8.183516570202974,9.887906462659425,8.183516570202974,8.183516570202974,92.0,10.145162237905891,8.182958457470518,0.0337301587301587,1.308477957226709,0.605689818761878,12.570491212469488,6.539314519668152,0.6069780911008998,12.638520025990733,2.0696807294470525,6.971504330351811,0.6056903936493591,12.56966416616853,6.539136915864473,0.605689818761878,12.570491212469488,6.539314519668152,,,2.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Bodily,2857.0,1698.0,3.0,1.0738654602812223,0.02331062562961,0.0047927831157097,0.0077702085432033,0.0047927831157097,0.0047927831157097,2857.0,1.0738642009865464,0.0047926196105811,1.0,1.0738654602812223,0.9996188727731802,12.570491212469488,1.0738373081431876,0.999620923472505,12.638520025990733,2.0696807294470525,1.0742429504754842,0.9996188607037084,12.56966416616853,1.0738360484369611,0.9996188727731802,12.570491212469488,1.0738373081431876,,,2.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Lost,22.0,18.0,3.0,1.2748751386124797,0.0067963142603088,0.1104803538021798,0.0022654380867696,0.1104803538021798,0.1104803538021798,22.0,1.2748658563640156,0.1104728263696249,0.36,1.0989550499004928,0.9912877058966024,12.570491212469488,1.2724803455631757,0.991334194798732,12.638520025990733,2.0696807294470525,1.2817627690355309,0.9912877261156852,12.56966416616853,1.2724711497419254,0.9912877058966024,12.570491212469488,1.2724803455631757,,,2.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Material,22070.0,12754.0,3.0,0.95036416261961,0.00591213938849,0.0001819866752968,0.0019707131294966,0.0001819866752968,0.0001819866752968,22070.0,0.9503660499130682,0.0001819728424895,1.0,0.95036416261961,0.999985522917316,12.570491212469488,0.9503648812017318,0.9999856008413588,12.638520025990733,2.0696807294470525,0.9503802798364254,0.9999855230652408,12.56966416616853,0.9503667684605256,0.999985522917316,12.570491212469488,0.9503648812017318,,,2.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Remaining,39.0,27.0,3.0,1.2628185026238394,0.145744236706741,0.0826550011886573,0.0485814122355803,0.0826550011886573,0.0826550011886573,39.0,1.2628107157698842,0.0826500420673814,0.54,1.1419219914168732,0.9934676324929024,12.570491212469488,1.2611016755770357,0.993502565524642,12.638520025990733,2.0696807294470525,1.2680610370732646,0.9934675948836632,12.56966416616853,1.2610939297055608,0.9934676324929024,12.570491212469488,1.2611016755770357,,,2.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Technical,3908.0,1644.0,3.0,0.8717600934132624,0.0008520915425066,0.0039356365784923,0.0002840305141688,0.0039356365784923,0.0039356365784923,3908.0,0.8717674705859421,0.0039351843548619,1.0,0.8717600934132624,0.9996870126467204,12.570491212469488,0.8718002308822098,0.9996886968257168,12.638520025990733,2.0696807294470525,0.872133009909799,0.9996870280144008,12.56966416616853,0.8718076037752912,0.9996870126467204,12.570491212469488,0.8718002308822098,,,2.0,,,,
hgb_poisson__per_dy__raw__include_zeros,arms,2,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,True,True,100.0
hgb_poisson__per_dy__raw__include_zeros,type,__global__,25377.0,4799.0,3.0,1.0598154690906585,0.0036934045819748,0.0016635426195344,0.0012311348606582,0.0016635426195344,0.0016635426195344,25377.0,1.0598100977714429,0.0016632422828651,1.0,,,,,,,,,,,,,,,,,3.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Annuity,92.0,72.0,3.0,1.1088419860585523,0.3893387985758281,0.0341847260502956,0.129779599525276,0.0341847260502956,0.0341847260502956,92.0,1.1088416987153082,0.0341845407191796,1.0,1.1088419860585523,0.0,0.0,1.0,0.0,0.0,1.0148237809301537,1.0148237809301537,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Bodily,2798.0,1437.0,3.0,1.1481432076676823,0.0841455307831154,0.0063628312525015,0.0280485102610384,0.0063628312525015,0.0063628312525015,2798.0,1.14813911329024,0.0063624771294636,1.0,1.1481432076676823,0.0,0.0,1.0,0.0,0.0,1.0148237809301537,1.0148237809301537,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Material,19162.0,2644.0,3.0,0.9874081396242388,0.0066109020151547,0.0011913704060699,0.0022036340050515,0.0011913704060699,0.0011913704060699,19162.0,0.9874100499700356,0.0011910089605813,1.0,0.9874081396242388,0.0,0.0,1.0,0.0,0.0,1.0148237809301537,1.0148237809301537,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Technical,3267.0,642.0,3.0,0.9989568920082,0.3032519579679593,0.0229525263766637,0.1010839859893197,0.0229525263766637,0.0229525263766637,3267.0,0.998957064844582,0.0229449208803002,1.0,0.9989568920082,0.0,0.0,1.0,0.0,0.0,1.0148237809301537,1.0148237809301537,0.0,0.0,1.0,0.0,0.0,1.0,,,3.0,,,,
hgb_poisson__per_dy__raw__include_zeros,arms,3,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,True,True,100.0
hgb_poisson__per_dy__raw__include_zeros,type,__global__,21277.0,1929.0,3.0,1.02724709725522,0.0179452996205425,0.0044790293097235,0.0059817665401808,0.0044790293097235,0.0044790293097235,21277.0,1.0272428597223286,0.0044776364657393,1.0,,,,,,,,,,,,,,,,,4.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Annuity,76.0,65.0,3.0,3.3558500900438126,12.101264059235016,0.5033259447138859,4.0337546864116725,0.5033259447138859,0.5033259447138859,76.0,3.355832010136558,0.5033155484842678,0.0826972010178117,1.194822208464183,0.7187515557853443,1.2862873138388806,2.693270917416034,0.7454354259855871,1.473877468850599,1.3604050315621097,2.8478804687622525,0.7187503270418304,1.2862529270642398,2.693255027741264,0.7187515557853443,1.2862873138388806,2.693270917416034,,,4.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Bodily,2385.0,647.0,3.0,1.0725513505931776,0.0005158016103838,0.010322425171007,0.0001719338701279,0.010322425171007,0.010322425171007,2385.0,1.0725483775131022,0.0103215765054207,1.0,1.0725513505931776,0.9920389112772752,1.2862873138388806,1.071973762854152,0.9930451247082108,1.473877468850599,1.3604050315621097,1.074553337046599,0.9920393494727808,1.2862529270642398,1.0719708452334036,0.9920389112772752,1.2862873138388806,1.071973762854152,,,4.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Material,16165.0,858.0,3.0,0.5957966794284936,0.0169914050968242,0.0009983389832795,0.0056638016989414,0.0009983389832795,0.0009983389832795,16165.0,0.5959106072302999,0.0009977716015812,1.0,0.5957966794284936,0.9992244619668595,1.2862873138388806,0.5961101544767184,0.9993231030179104,1.473877468850599,1.3604050315621097,0.5963142405145332,0.9992248816779704,1.2862529270642398,0.5962238243223734,0.9992244619668595,1.2862873138388806,0.5961101544767184,,,4.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Technical,2602.0,350.0,3.0,0.902576131627441,0.1080815257205653,0.0683691154983455,0.0360271752401884,0.0683691154983455,0.0683691154983455,2602.0,0.9025994732618048,0.0683362221734726,1.0,0.902576131627441,0.9495302912105946,1.2862873138388806,0.9074930858933414,0.9556691412435792,1.473877468850599,1.3604050315621097,0.9228720799250524,0.94955206734682,1.2862529270642398,0.9075131284750776,0.9495302912105946,1.2862873138388806,0.9074930858933414,,,4.0,,,,
hgb_poisson__per_dy__raw__include_zeros,arms,4,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,True,True,100.0
hgb_poisson__per_dy__raw__include_zeros,type,__global__,17162.0,753.0,3.0,1.143642484605277,1.2287644418414674,0.0574047972119721,0.4095881472804891,0.0574047972119721,0.0574047972119721,17162.0,1.143602340148422,0.0573723170533242,0.8140540540540541,,,,,,,,,,,,,,,,,5.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Annuity,61.0,49.0,3.0,1.233158459233847,6.27807548422963,0.2811536167884256,2.092691828076543,0.2811536167884256,0.2811536167884256,61.0,1.233157907945798,0.2811522517215711,0.1596091205211726,1.037214216620386,0.0,0.0,1.0,0.0,0.0,1.0532144434985773,1.0532144434985773,0.0,0.0,1.0,0.0,0.0,1.0,,,5.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Bodily,1977.0,281.0,3.0,1.3997006566977748,0.5388525866160687,0.1090124415820548,0.1796175288720229,0.1090124415820548,0.1090124415820549,1977.0,1.3996537061133325,0.1089864868892529,1.0,1.3997006566977748,0.0,0.0,1.0,0.0,0.0,1.0532144434985773,1.0532144434985773,0.0,0.0,1.0,0.0,0.0,1.0,,,5.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Material,13107.0,257.0,3.0,0.6520782114610518,0.062519801170445,0.0052397599642989,0.0208399337234816,0.0052397599642989,0.0052397599642989,13107.0,0.6523776787833019,0.0052305900401235,1.0,0.6520782114610518,0.0,0.0,1.0,0.0,0.0,1.0532144434985773,1.0532144434985773,0.0,0.0,1.0,0.0,0.0,1.0,,,5.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Technical,1975.0,165.0,3.0,1.3048788695799836,0.7949644010083228,0.3233047910188515,0.2649881336694409,0.3233047910188515,0.3233047910188515,1975.0,1.3047076095811594,0.3229415915452054,1.0,1.3048788695799836,0.0,0.0,1.0,0.0,0.0,1.0532144434985773,1.0532144434985773,0.0,0.0,1.0,0.0,0.0,1.0,,,5.0,,,,
hgb_poisson__per_dy__raw__include_zeros,arms,5,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,True,True,100.0
hgb_poisson__per_dy__raw__include_zeros,type,__global__,12899.0,236.0,3.0,0.3495909580001515,1.660057485256904,0.0237137984928828,0.5533524950856347,0.0237137984928828,0.0237137984928828,12899.0,0.349658147819625,0.0237122719297593,0.6035805626598465,,,,,,,,,,,,,,,,,6.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Annuity,50.0,38.0,3.0,0.2967489844407285,7.961635171523305,0.0266985635888218,2.6538783905077685,0.0266985635888218,0.0266985635888218,50.0,0.2967493021574969,0.0266985567657974,0.1258278145695364,0.9115114616183698,0.8688496306890301,0.1768735935395886,0.3889806148496416,0.9598848652284732,0.6388498320698681,0.5347659794333554,0.3062970682727716,0.8686397540767888,0.1765482975481365,0.389128486771758,0.8688496306890301,0.1768735935395887,0.3889806148496416,,,6.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Bodily,1559.0,99.0,3.0,0.6346615700192733,4.044451493026928,0.0481354403519209,1.3481504976756429,0.0481354403519209,0.0481354403519209,1559.0,0.6347435552277373,0.04812085683888,0.2475,0.90957873857977,0.786073298838615,0.1768735935395886,0.7128172151525298,0.929932354761796,0.6388498320698681,0.5347659794333554,0.6276621212172383,0.7858145815780889,0.1765482975481365,0.7129761596825841,0.7860732988386151,0.1768735935395887,0.7128172151525297,,,6.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Material,9842.0,52.0,3.0,0.2747482936579029,2.1195404405260057,0.0095498502664975,0.7065134801753352,0.0095498502664975,0.0095498502664975,9842.0,0.2761933268376323,0.0095427237888953,0.4727272727272727,0.6571537388200995,0.9487733405653038,0.1768735935395886,0.3119005158231217,0.985271661096306,0.6388498320698681,0.5347659794333554,0.278577922254958,0.948720127815235,0.1765482975481365,0.3133100405238785,0.9487733405653038,0.1768735935395887,0.3119005158231217,,,6.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Technical,1411.0,47.0,3.0,2.4653375440270193,55.79246632633748,2.5093600864275944,18.59748877544583,2.5093600864275944,2.509360086427594,1411.0,2.464327368694162,2.5055692296986627,0.0179252479023646,1.0262665387373264,0.0658444553274119,0.1768735935395886,1.0964843524572667,0.2029247885651698,0.6388498320698681,0.5347659794333554,0.9265268059884536,0.0658242212560177,0.1765482975481365,1.096388208708167,0.065844455327412,0.1768735935395887,1.0964843524572667,,,6.0,,,,
hgb_poisson__per_dy__raw__include_zeros,arms,6,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,True,True,100.0
hgb_poisson__per_dy__raw__include_zeros,type,__global__,9190.0,82.0,3.0,1.5091438244292106,0.5784001424720064,0.2281835597155572,0.1928000474906688,0.2281835597155572,0.2281835597155572,9190.0,1.508826661584564,0.2278931228715924,1.0,,,,,,,,,,,,,,,,,7.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Annuity,41.0,29.0,3.0,2.654990107369154,9.584413389272584,0.9794713903225776,3.194804463090861,0.9794713903225776,0.9794713903225776,41.0,2.654981280368242,0.9794593389424882,0.1046931407942238,1.1732661123238466,0.4480729979810733,0.795167985427677,1.7415563790379154,0.5499997728755546,1.1971306007064386,0.6686028206865428,1.7611153772048684,0.4477375244803602,0.7940802049508144,1.7409972215334135,0.4480729979810733,0.795167985427677,1.7415563790379154,,,7.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Bodily,1094.0,25.0,3.0,0.3016286521984728,0.0447600089414043,0.016003569302278,0.0149200029804681,0.016003569302278,0.016003569302278,1094.0,0.3018790806204527,0.0159961342534414,0.5,0.6508143260992364,0.9802710422857396,0.795167985427677,0.3154067909881001,0.9868080796849016,1.1971306007064386,0.6686028206865428,0.3064697461868669,0.9802535471297006,0.7940802049508144,0.3156644924527511,0.9802710422857396,0.795167985427677,0.3154067909881001,,,7.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Material,7013.0,15.0,3.0,0.1406217017567044,0.0399626577955974,0.0043331714066662,0.0133208859318658,0.0043331714066662,0.0043331714066662,7013.0,0.1427626464335358,0.0043115933234558,0.3,0.7421865105270113,0.9945801561766044,0.795167985427677,0.1452793979183985,0.9963934231666052,1.1971306007064386,0.6686028206865428,0.1425259062287066,0.9945996522850368,0.7940802049508144,0.1473920262170496,0.9945801561766044,0.795167985427677,0.1452793979183985,,,7.0,,,,
hgb_poisson__per_dy__raw__include_zeros,type,Technical,1017.0,13.0,3.0,0.449270400024211,0.3622082146367997,0.0880688739586931,0.1207360715455999,0.0880688739586931,0.0880688739586931,1017.0,0.4497481964331727,0.0878808978001892,0.26,0.8568103040062949,0.900288497900915,0.795167985427677,0.504184475688225,0.9314745487414392,1.1971306007064386,0.6686028206865428,0.4643002531257297,0.9003573995201465,0.7940802049508144,0.5045767170593008,0.900288497900915,0.795167985427677,0.504184475688225,,,7.0,,,,
